orderId,customer_name,customer_email,customer_phone,productId,productName,quantity,price,street,city,state,zip,country,orderDate,status,totalAmount
03c745e5-0837-4c5f-b0ee-d11a9a31fb30,Raven Reyes,tracy27@example.net,754.517.9633x8249,bae03cb6-8be4-4389-8223-19aa29397f46,officer,7,81.14,3168 Jennifer Squares Suite 720,West Janicefurt,OH,61842,United States,2025-02-10T10:17:30,Processing,183.89
f0ded3ad-a036-4690-ad26-9181d0f5829b,Joshua Martin,jenniferreid@example.org,(511)315-2613x6807,24966f2a-570c-472a-abf0-c739a6a889eb,especially,4,71.65,5613 Ward Garden Apt. 348,Ashleytown,RI,12536,United States,2025-01-23T04:04:22,Processing,429.28
0c930c74-7444-41e5-8df3-7eb822c08244,James Greene,gomezstephen@example.org,+1-921-897-3597x02847,6c5e85a3-0299-4774-a387-dc85c68c5b4d,mention,4,55.7,29034 Macdonald Courts,Erikamouth,FL,16120,United States,2025-02-02T19:06:01,Processing,356.81
7211b09c-bd1f-4d3a-85de-aed25f68e862,Marcus Price,donnahenderson@example.net,786.282.5462x52819,c8167907-1ba8-41ca-a96d-e38ac6634964,life,4,70.91,840 Cory Stream,Abigailhaven,SC,83338,United States,2025-02-24T13:20:19,Processing,164.59
cbcbf1fd-256a-45c6-a39f-c1b259ac510c,Patricia Fitzpatrick,aguirregerald@example.org,001-339-267-0308x532,6241ced3-c205-49b6-af83-52be90d4a795,pay,8,78.01,28626 Scott Forest,Gileschester,NM,09980,United States,2025-02-01T16:35:31,Processing,125.19
6a2003c7-bec9-4175-9d06-9e9fc8dcc708,Toni Galvan,vanessa75@example.org,804.475.9250x17636,d095545c-9b5a-4425-a1f7-b1c8a9de680a,sound,1,13.09,28306 Rodriguez Branch Suite 651,South Joshua,AL,78385,United States,2025-01-29T10:18:40,Processing,399.43
5f0436cf-a710-4fe2-9a9a-792dec91cc52,Courtney Williams,david19@example.org,6519595607,4e85b8a9-a606-4ff6-a371-eef90956d04d,across,8,36.03,3464 Osborn Shores,New Amy,NY,18420,United States,2025-03-06T00:23:23,Processing,225.33
e5f28335-5086-4cad-a9c8-d3096e9342cd,Kristin Mcdonald,qchandler@example.org,5764832870,41461ccb-7442-48ad-ab8d-f4f40a6ad443,let,5,62.31,113 Leah Hollow,South Nicolehaven,FM,51174,United States,2025-01-20T14:53:15,Processing,224.12
bf2d5634-e6ac-4195-bf4a-f835853ecc85,Caroline Dorsey,omartinez@example.org,+1-786-834-2303x51860,7c746654-37be-4657-9fc4-66723fbc43b1,culture,5,60.87,61801 Li Glen Apt. 081,Lake Michaelaville,NM,62013,United States,2025-02-09T04:39:49,Processing,192.16
9c631c0e-1c8c-4002-8bbf-ab39a7c7f892,Tina Murphy,zfitzpatrick@example.org,+1-605-719-3945x81834,0f116586-3740-4613-a636-8b08596869e5,so,3,89.17,089 David Track Apt. 619,Jamestown,WV,80700,United States,2025-02-01T22:01:05,Processing,120.44
2d09afb4-5052-4d94-aa87-e548ddd152e7,Kaitlin Olsen,valvarez@example.org,+1-236-453-4208,f3d8c90d-61ba-45ee-b5cb-cb59d5a71a81,Mrs,10,14.36,98801 Linda Isle Suite 475,Lake Jonathanton,PW,29697,United States,2025-02-01T10:45:31,Processing,404.96
618942c6-b58b-4233-b86b-b688827adeb7,Ronald Mcconnell,brenda73@example.com,001-326-244-6272,1fa25a04-e4d5-48ae-8b97-a105c949cd42,ability,8,50.96,4474 Jennifer Creek,Carrillohaven,NH,19779,United States,2025-02-01T13:13:54,Processing,358.12
56d698e5-ba58-4c16-b337-852dfadedb0c,Maria Brown,johnsongordon@example.org,718-671-7453x832,5bafb542-0b32-4748-b3f1-c0a83745d5a9,certain,10,64.15,96514 Patty Inlet,Kevinbury,SD,68883,United States,2025-01-22T03:03:38,Processing,149.2
32045388-a8cf-4cd8-8ccf-68cb4c9ff1ca,Haley Fisher,vkim@example.com,4887224563,a03688c3-ab09-40e5-a8c3-8ac657e47a27,event,10,56.46,5402 Marie Islands,Lisaberg,NC,08256,United States,2025-01-26T01:38:06,Processing,149.92
9df3ac1b-7fdc-474c-9ab6-e4ec9c739ad2,John Cole,gwarner@example.net,2428592385,c5aa908a-a07e-46bb-8ee7-816d5c211afd,miss,6,45.1,40955 Cody Crossroad,Jonesport,HI,18356,United States,2025-03-07T23:13:25,Processing,305.28
6f074272-6574-442b-81d1-a89ca2f4467a,James Tyler,jamierichard@example.net,687-408-7504x601,adc7e715-83f6-4cf6-9f9c-891a86efed0b,campaign,8,78.15,09609 Rogers Oval Apt. 982,East Danielberg,PA,46683,United States,2025-02-17T08:18:58,Processing,467.64
2fc68bdf-5716-491f-a191-a53e43ae0ffd,Kristen Matthews,lesliemoreno@example.com,979.953.9934,29377107-8487-48f5-ac1b-8c14749d4a27,present,4,72.69,118 Dunn Prairie Apt. 058,Allenton,KS,71519,United States,2025-02-06T20:03:17,Processing,276.74
1cd81fdd-823e-4c08-a7cf-f640bc32f94a,Kevin Mitchell,russoashley@example.com,790-298-5177x6987,83e90a56-5b7d-4020-841a-2b52b9195499,myself,9,89.75,120 Matthew Dam,South Jacob,NJ,75968,United States,2025-02-10T04:16:55,Processing,259.95
80ac4618-584f-4109-872a-d2038881b58c,Mitchell Stokes,xwilson@example.net,7842283014,b6813847-6a34-410f-ae40-1c7e8df7fe4a,say,5,62.6,519 Steven Cove Apt. 572,Proctorstad,FL,56878,United States,2025-01-25T19:47:51,Processing,179.47
506af40d-41cb-4341-9e9b-06ef9d7349b5,Melissa Sawyer,william67@example.org,697.787.2126,4e4facdc-9d86-4bed-98c8-9324eaeb438c,player,7,70.97,528 Hailey Courts Apt. 708,West Andrewstad,PR,84749,United States,2025-02-12T07:28:18,Processing,234.38
5773ac4e-7eaf-49c9-bfff-2f2e9ebb32cd,Charles Dixon,donna56@example.org,+1-291-692-1858,3046175c-d70c-4e6b-a3c3-b14c25622d92,before,2,24.27,81907 Hernandez Trail Apt. 404,Jordanberg,CT,95130,United States,2025-01-18T20:41:27,Processing,65.8
e95e2138-7a03-42a4-8371-84f80811daa8,Amber Moon,danielbrown@example.org,(405)687-6933,ac14251f-0b4e-4820-b65d-3adaa55a4c75,majority,2,46.08,4287 Walton Place Suite 485,Kellyton,PW,81586,United States,2025-03-08T11:25:05,Processing,81.82
126d351c-0994-49b6-bf1b-7ce9525acadf,Phillip Rhodes,btrujillo@example.com,5367364796,3092b2b9-c827-4a58-abf7-c91a0d0ede65,science,4,77.65,6694 Rogers Roads,East Adam,KS,56349,United States,2025-01-01T03:17:44,Processing,241.46
a87b981a-03d7-456d-9037-42219ba5ecb5,John George,cody13@example.net,710.965.8263x663,7da6d22b-1600-470d-81e2-e112cc7563ab,sell,3,12.7,752 White Parkways Suite 494,East Kathleenville,IL,92605,United States,2025-01-31T14:27:31,Processing,356.76
65ceb598-ec52-46d2-a688-f4ffb960ffee,Barry Swanson,brian53@example.org,(301)854-0803,4efa1e9f-7aac-4aaf-8dc9-ce6bf1b15ba5,myself,2,27.02,051 Kathryn Views,New Cathy,NJ,22315,United States,2025-01-05T06:21:26,Processing,362.88
d47495c0-fae0-473d-a1af-7aa50c994dd4,Chad Stevens,stacyfrost@example.com,(912)700-1207x70357,7b335faa-ce8c-4232-b6b4-e34c5bb22d64,share,1,44.53,4067 Judith Lodge Apt. 557,South Adamton,AL,15906,United States,2025-01-24T17:31:42,Processing,300.27
53c26015-da37-4a1f-8080-df41e9a83ad3,Gloria Barber,michaelcarpenter@example.org,752.724.9822,ac410ceb-1981-49e0-b5e0-82917a3370ed,above,7,83.58,173 Sara Motorway Apt. 522,Markborough,PR,10442,United States,2025-01-18T00:28:27,Processing,214.68
be54406d-39f5-43bd-beba-c2fb16ea4cb8,Juan Vega,adamstammy@example.net,723.539.5586x17726,6608758f-009c-4064-a14f-ae8067a25721,by,9,81.94,2695 Rojas Gateway,Port Robertshire,VT,24139,United States,2025-03-01T07:35:43,Processing,263.7
c4bf2d3d-eb66-48a9-867d-2aa3a4d21ce8,Rhonda Webb,keith33@example.net,+1-534-898-5571,599a5e2d-4b0d-4ab2-9717-02c33013443e,represent,2,50.84,92021 James Fords,New Carl,NY,74020,United States,2025-03-03T06:15:43,Processing,248.79
ec6bc58e-1f80-4c23-86d8-92fa717e7f4a,Joshua Bird,deanmiranda@example.org,389.834.8868,948f0332-68ca-444d-a98d-9d87aee4a591,less,5,91.34,5751 Peters Highway,Lake David,UT,38435,United States,2025-02-09T13:59:15,Processing,118.99
b89b995b-c652-48b7-84f5-45f367f44353,Jessica Young,gkeith@example.org,2989008227,a7ffbf30-fe13-483c-8579-942f7560ae40,know,9,38.19,67528 Jason Court,Moorefort,FL,68034,United States,2025-02-02T06:31:08,Processing,106.88
e9df774c-9009-4e7c-8834-0e022f391bf4,Jacob Mclaughlin,gardnerellen@example.net,250-323-5458x88560,622b0211-e189-48b1-aee4-b787cce98f4d,feeling,10,58.4,53328 Figueroa Meadow,Sabrinaborough,WA,88175,United States,2025-02-25T00:16:41,Processing,398.93
56abab96-d736-4dfe-a137-3c0c4f6fa551,Brianna Obrien,jasonstafford@example.org,502-400-1514x374,65a1ca29-a971-4427-b3c5-717a128c7da9,form,6,78.71,992 Michael Union,New John,SC,22016,United States,2025-02-27T07:22:11,Processing,256.68
03b6a651-fbe2-42c3-85a1-04f9c770b363,Laura Johnston,smithjennifer@example.net,(914)835-7642x5460,d62d2a19-648e-4139-892c-69388263d865,air,4,25.48,7372 Donald Ferry,Penaburgh,HI,95473,United States,2025-01-06T18:59:40,Processing,244.66
2eb14a2b-6684-4ca0-83b8-3c010a90bae0,Alexander Waller,mcclainscott@example.org,8284329556,881d87d9-b260-4b79-96c2-e2dc8240060c,break,9,49.26,956 Clark Courts,New Laurastad,FL,48671,United States,2025-03-03T14:05:56,Processing,203.79
b4b5e7d5-864f-418b-b15e-27161be4ccfe,James Kelley,mosselizabeth@example.net,983-985-2305x484,b6f1abc0-6587-4d69-b81e-0ad6446803c0,office,2,66.74,7216 Stevens Stravenue,Evansfort,PA,75023,United States,2025-02-13T20:46:49,Processing,266.77
fc89877d-5a59-4e12-8c24-3755363e23e7,Kerri Mendoza,wrightsean@example.net,+1-679-295-5443x692,b4fa72e4-65e6-49a3-a1e4-ca9d180250e0,break,1,54.92,237 Sarah Springs Apt. 676,New Michaelburgh,AR,14907,United States,2025-02-11T11:44:54,Processing,217.2
70ff33fe-3dde-49f6-873a-a73fa0de2576,Sara Douglas,rdavidson@example.org,(200)221-7172x628,56960dbc-28c9-4bed-a27e-00abeb30ae3b,describe,7,26.05,094 Fleming Cove,Williamsborough,DC,48279,United States,2025-02-14T14:33:30,Processing,161.53
d72b6113-0bbf-444b-9deb-ec062c9af550,Eric Morgan,jimenezmatthew@example.com,+1-373-640-6707x74273,8409b8c9-d40a-48e3-a7e6-1af3c12f372b,audience,5,94.18,84981 Cynthia Ferry Suite 206,South Amy,AK,41118,United States,2025-02-05T21:44:23,Processing,293.48
977a8506-2cb7-4a8f-b92e-9aaa1c424e1c,Carrie Campbell,eelliott@example.net,230-890-2657,20683082-12e9-4445-8ed4-485d6b4b53cf,edge,3,85.59,8864 Myers Lodge Apt. 257,East Gregory,KY,11851,United States,2025-01-16T00:25:24,Processing,493.09
f609b44f-9291-4fdf-855f-c1d7971b94ca,Jennifer Faulkner,nathanielhanson@example.com,+1-922-553-2164x0647,f3f9657f-8f05-4c5f-b39c-931193d6b3ff,nation,5,95.82,901 Ronald Hill Apt. 605,South Nicholasside,MH,25232,United States,2025-02-01T18:42:47,Processing,145.71
7cd7937d-ed2d-43bb-975f-68d34be0d124,Kyle Kelly,vazquezstefanie@example.net,3167500391,d0bc685f-cfe5-4e7c-9b61-2ce0b6e2b619,company,9,90.25,21471 Dale Center Apt. 964,West Craig,TX,42048,United States,2025-03-07T19:48:25,Processing,459.17
668d61b7-f4c6-4e1e-87e7-5dc77c700048,Nicole Ruiz DDS,brianjones@example.com,001-903-205-4499x53863,56e9f8ea-591f-48ac-a7c1-7ea196bf7513,two,6,90.61,91087 Larson Parks Suite 111,New Edward,WV,19221,United States,2025-01-12T10:01:55,Processing,222.44
625dce9f-ab77-4386-bf51-9d680d955a05,Kevin Dawson,llewis@example.org,+1-525-729-6880,a2e65181-461b-45b2-ab3c-a4372ddd733e,enough,4,58.43,43451 Ball Estate Suite 066,Danielshire,MD,63498,United States,2025-02-13T08:31:01,Processing,478.11
eececd43-65aa-4b64-97d0-4c4f84154208,Phillip Wall,jillwatts@example.net,001-635-316-4177,7865c35a-40c9-4f8b-aff1-eb222487583e,drive,9,97.47,80847 Kathy Circle Apt. 817,West Melissaview,OK,84977,United States,2025-02-22T01:55:12,Processing,242.41
b5f3b56c-40f3-4f9d-bb4c-6fb8d9d5755e,Alan Hughes,kellimorrison@example.org,(675)862-2663,60d09fac-e633-42f7-8d26-82af42cec84c,training,2,66.93,1625 Nicholas Brook Suite 510,South Michelle,MN,51522,United States,2025-02-04T15:19:15,Processing,320.68
60759e68-482a-451e-b4a1-2c2f43050528,Patricia Berry,lisa13@example.net,+1-762-356-5083x00985,9e5cbef4-e204-45fb-9a73-3891eb1e3aee,have,10,47.25,53377 Mcdaniel Village Suite 582,Deckerside,AS,85966,United States,2025-02-02T09:09:06,Processing,355.46
0c91cdf4-6cec-46d1-9d22-38ec948d1e03,Diana Shepherd,htucker@example.net,001-989-646-5683x7307,171c9695-38e6-4a59-a0cb-024f9cfb1531,word,2,26.5,80324 Pitts Square,Jenniferchester,WV,75625,United States,2025-01-15T17:45:04,Processing,193.56
b9a1c494-4dab-49fd-8063-d5d67f238eb2,Allison Byrd,franklinnicholas@example.com,001-831-798-1466,80a147de-1781-4ab6-aba4-4bcce49c0567,can,3,31.8,082 Nancy Islands Suite 857,Jacksonland,MP,95918,United States,2025-02-19T00:55:02,Processing,217.85
0a4d3110-e783-4b25-8455-29bd81bf0dd7,Marie Everett,johnsonelizabeth@example.org,776.972.3765,9657f4f7-3ecc-4295-9dda-3fe8140e65a0,course,9,10.51,915 Christopher Knoll Suite 728,Rossside,CA,70766,United States,2025-01-19T03:28:13,Processing,235.28
039f6ded-4061-42bc-9173-e59f4b72b170,Jon White,jasonthomas@example.org,+1-751-909-5962x34152,8751b6a8-eaee-4850-ad7d-a0420e3a3a96,remain,4,14.62,86334 Watkins Prairie,South Carlaton,FL,78288,United States,2025-01-19T09:05:53,Processing,375.11
0f3f11fc-8229-456e-b796-3ec0d97e5c2a,Angela Hill,ismith@example.org,4158690542,69b30303-847a-4a99-86e0-f2a4ba69d2f2,effort,6,95.3,27103 Richard Springs,Taylormouth,MD,58753,United States,2025-01-22T18:54:39,Processing,392.32
2ed8a92c-8a38-484e-9a05-ded4d738dbc7,Jill Hernandez,nancycampbell@example.org,4625126861,edcb533d-17e1-4abd-a986-18f689a26ebd,trade,1,36.08,8065 Robert Bypass,Lake Christopherbury,PR,86270,United States,2025-02-10T10:49:18,Processing,309.05
c0df2a57-80c6-4fc0-a94b-a9c918cd90e3,Robin Wilson,webbkevin@example.net,886.743.6702,213b449a-3006-4430-992a-8fcda7fbe9f8,business,4,74.19,2026 Arnold Plaza,Catherineborough,CA,91482,United States,2025-01-09T18:43:04,Processing,258.0
3e77d2e7-1e9d-45ba-bff3-14bc2fc8c3cc,James Reese,wwhite@example.org,+1-266-918-7611x15219,cf38224b-9132-4321-ae94-a3bc0432349f,another,10,20.99,80016 Robert Avenue,West Ashley,VT,65467,United States,2025-02-10T06:15:12,Processing,446.22
fc9510a4-3770-4392-a371-fc42fd9b2718,Jordan Reyes,amyhernandez@example.org,636-575-5679,836d4d84-ed8c-48d7-8ae8-a19106da469d,consider,10,51.73,73512 Brian Ford Suite 878,Annafort,FL,51496,United States,2025-02-07T16:27:01,Processing,55.43
cd5709c4-b34c-482f-8c47-9b4a6e2cec93,Lauren Brooks,cbrown@example.com,(293)281-0422,5bcc2354-a7ed-4984-acc0-9bd2936e08b3,first,4,15.02,872 Montoya Heights,South Carl,MS,56990,United States,2025-01-17T12:47:38,Processing,147.99
d1dbc999-f4bb-41b1-9e0b-a6ef1f9f05d9,Tyler Curry,luisjohnson@example.net,523-736-7848x04081,184b7f2c-20d8-44ff-b816-c98a2594bb23,significant,7,95.26,1023 Emily Camp,Williamshire,TX,86916,United States,2025-01-07T08:14:45,Processing,453.17
5336ad34-37de-4543-a89f-b5f34bf58780,Jennifer Reed,davidzamora@example.net,4655601435,95c40899-a86a-454b-a742-f968c421bd18,office,6,56.18,6765 Martinez Mount,Terriberg,HI,38987,United States,2025-01-23T18:20:38,Processing,389.77
0dc2ed96-7221-4b8e-9024-7bf1198c3193,Alyssa Jacobson,jeremy63@example.org,213.878.0652x126,f2e546a1-910d-43ba-9cd8-5b7107249014,all,4,43.07,14615 Smith Coves,Maryland,ME,55642,United States,2025-01-12T13:09:33,Processing,458.72
ea790f58-d71b-4502-9af1-ed03ced6f253,Daniel Duran Jr.,madelinehall@example.org,902.281.2775,fde1c1e0-0918-463d-bbeb-7089f2d2bf37,from,10,18.31,6982 Nathaniel Meadow Suite 305,Phillipsborough,NH,43325,United States,2025-02-26T15:30:21,Processing,288.73
58ddae6c-1c72-46ed-bf67-f6f16649fc67,Brandon Mcgee,annthompson@example.net,001-773-591-7872,e7ba7c27-d352-4609-bb67-cbd698c4a301,approach,3,18.49,851 Michelle Well Suite 932,North Marissamouth,DE,51961,United States,2025-02-22T17:18:24,Processing,248.93
b594f55e-5050-4386-85ff-888620ac9984,Thomas Gonzalez,hallcharles@example.com,250-992-1547,410e4567-18a4-4329-ad3a-c1bd3f871817,arrive,5,52.32,344 Eric Circle Apt. 641,Antoniotown,ME,26514,United States,2025-02-23T15:28:27,Processing,137.63
2c21fed4-3fa3-400f-8671-22ebf47e4202,Amy Hicks,mccoydavid@example.org,+1-528-490-0602x8731,43977b4f-34c0-46e9-a1f4-27f670e8a694,smile,4,44.94,9150 Margaret Flats Suite 477,Shawnburgh,RI,44034,United States,2025-02-23T19:50:54,Processing,447.2
ac12dd00-31c2-4df2-a3ac-e8651c72961e,Dennis Brown,gflores@example.com,672.993.9640x13937,03c278de-e3f8-468b-8faf-6955eb6149ff,nation,8,84.13,3057 Christina Mills Apt. 393,Mollystad,IL,41566,United States,2025-01-22T01:33:08,Processing,141.8
8ea2f69d-b024-4c29-8bd9-5f274199e731,Christopher Duncan,stephanie07@example.org,+1-867-845-3953,e88f793e-595b-4684-97de-22d99a14d00d,TV,6,56.54,206 Walker Knolls Apt. 104,Port Alishamouth,AL,03576,United States,2025-02-25T07:00:32,Processing,159.75
038ccce9-a737-40bf-a7ad-c5e8b2cdcdb0,Hannah Miller,simpsoncindy@example.org,+1-322-765-4528x183,db47357f-d3f1-4172-a61a-7858f45f4a3f,land,1,17.36,7174 Glenda Lodge,Ericabury,DC,46982,United States,2025-02-06T18:10:42,Processing,349.39
6609c9fe-19a6-4187-b638-355b96ac532c,William Davis,rgarcia@example.org,(666)297-1586x974,f44e4bf8-d786-4318-a5b8-881e4139b138,member,4,69.38,5598 Steven Row Apt. 891,East Johnmouth,NH,62928,United States,2025-02-07T22:39:58,Processing,106.14
97c6e22f-14e8-48b5-b6b0-408e4e79d384,Andrew Sheppard,jeffrey96@example.com,5525762755,0c2ed97a-cdb0-4497-ac88-f7eed8342111,weight,5,17.94,43843 Jeffrey Port Suite 792,West Douglas,AK,62204,United States,2025-01-21T03:46:03,Processing,409.01
d650f2d5-ba9d-4e81-87af-12fd69c252a6,Tina Roth,john20@example.net,+1-641-684-5242,6e30a713-fb11-40d6-8fc7-590197af6b7d,begin,7,39.94,396 Adam Summit,North Evanville,CA,30291,United States,2025-02-11T08:23:34,Processing,365.18
b10ecb32-9ac7-4985-a2ff-1ce6e30dd80b,Jennifer Mitchell,ireed@example.com,783.916.8015x847,40cc47eb-6337-4350-8109-9f940e1e5be3,meeting,2,88.54,5539 Angel Knoll,Weaverburgh,OH,51251,United States,2025-01-03T19:26:35,Processing,99.41
c996e86d-ea1f-4390-8b15-a089354370d6,Barbara Wiley,dennisjulie@example.org,+1-212-475-9182x27315,d4c5d421-5afb-4856-9bdb-9731e475204a,respond,9,79.11,9587 Palmer Port,Karenside,WA,36446,United States,2025-02-14T05:48:12,Processing,301.57
7954e500-e140-4755-9290-30db30b67e6b,Amanda Simmons,marshkathryn@example.net,407-465-5572x4478,7cb8b574-babf-40d2-ba6b-952337ce7f16,agency,10,19.0,31910 Chad Wells,North Megantown,GA,44136,United States,2025-01-13T09:41:35,Processing,499.34
e88914af-9a3c-499b-b5fe-54fe235b5191,Mr. Joseph Shah,mayjohn@example.net,780.411.6700x95936,e79ca8ad-50b7-490e-ae34-0e1a45281f20,mean,3,52.06,48080 Jeffrey Walks Apt. 470,Richardsville,AL,65585,United States,2025-01-06T18:54:10,Processing,316.39
e8c2d504-3c1e-46d6-80e2-384779656ef0,James Franco,farmerdeborah@example.net,+1-316-221-1611,f878595a-493d-4c92-ac7c-0bed11d2566d,movie,7,26.32,885 Parker Keys,Knightside,FM,60923,United States,2025-01-06T17:13:37,Processing,244.09
cc428274-6eec-4a75-8f60-076f4228df35,Joann Swanson,josephjohnson@example.org,913-694-8541,88e6cf41-ba36-4bca-991f-cd12babb6f6d,fire,6,31.17,6274 Maria Ford Apt. 355,North Georgemouth,WI,93935,United States,2025-02-13T15:07:56,Processing,112.76
17717112-3903-44b8-9a5d-6e86ec363e17,Anthony Daniel,tfowler@example.com,(711)410-1105,61615270-6bfa-40dd-bc96-d76632a99925,later,4,19.16,9033 Jacobs Glens,North John,SC,78180,United States,2025-01-16T23:36:31,Processing,427.19
c4a2bea3-a340-4234-82a4-0490001511f7,Rose Davis,derekblair@example.net,376.614.1323,5b3bc895-a01e-49a2-8b9f-7a5489d84a9e,actually,4,62.44,768 Higgins Ferry Apt. 985,Debbieport,VI,36119,United States,2025-03-08T12:16:39,Processing,78.82
10160a99-0b7c-490a-bd04-3300573b6efc,Aaron Allen,scott04@example.net,+1-528-697-3880x015,2ab6aee9-49dd-45cf-b677-201f87bb60c5,forget,1,65.86,60548 Perkins Drive,Jonesville,MN,59049,United States,2025-01-22T20:37:53,Processing,55.49
2caa04bd-f660-46e7-87ab-a28877b29b4b,Mary Perkins,tpeterson@example.com,001-451-318-6526,9c9dd737-ce1a-4860-b66b-3fd1093ff684,glass,1,42.21,832 Garcia Orchard Apt. 001,North Jennifer,NY,02856,United States,2025-01-27T15:18:24,Processing,308.49
eeabf073-2346-417f-8d43-a5f62e8c6c88,Kristi Andrade,lreed@example.org,001-629-748-7070,fe00c26c-2354-4c35-b1ac-bb0546b4e33f,card,7,62.66,838 Joseph Summit Apt. 954,North Jennifer,NV,66333,United States,2025-02-17T03:32:59,Processing,133.99
5a2289a8-485a-41d6-9f9a-7d128937a59b,Raymond Sweeney,hernandezdavid@example.org,432.617.6108x2640,5e9a14b2-1981-4fa2-95b7-226eed922f62,really,3,45.88,195 Martin Creek Suite 707,South Christopher,TN,46159,United States,2025-01-20T22:06:46,Processing,58.83
0a8d852c-c873-451c-b52e-3394e8e5fb30,Terry Schneider,heidithompson@example.net,5005684515,e7510ac0-e69c-443d-a155-72f596f7e6b0,out,9,14.39,5141 Melissa Isle Suite 253,Port Mary,IA,83900,United States,2025-01-21T15:05:18,Processing,480.1
3e21d82d-60fa-477c-8f18-a38dc053de52,Brenda Warren,rhonda26@example.net,(573)436-5704x63185,b199b5bc-3c48-4ea6-b906-aae867f88663,nothing,4,92.95,040 Edward Roads,Millerburgh,RI,59637,United States,2025-03-09T23:20:32,Processing,445.43
21a7cfef-4429-46bf-b17f-6dfeee3a953c,Theodore Cooper,khenderson@example.net,714-396-4836,396e3fa9-227f-4d2c-befd-ff39a8e2e08c,read,3,21.04,720 David Trafficway Apt. 886,North Laura,NE,08036,United States,2025-01-06T06:16:03,Processing,397.32
c0e66311-d1dc-4573-96bb-f3af0366989e,Joseph Allen,william34@example.org,231-224-1799,e377c4f8-da5e-4149-b274-5227cc962d5d,theory,4,35.66,426 Liu Cape Suite 084,Tanyachester,ND,06275,United States,2025-02-02T23:08:45,Processing,393.15
e69e5046-4a8f-482b-88e6-366425a409eb,Amy Bowman,butlertammy@example.net,426-838-4415,ecd207c2-8d52-4f1c-9944-c081b0b6f9b6,today,3,78.53,430 Christy Club,Lake Michael,NE,31100,United States,2025-03-10T01:29:59,Processing,216.82
4c43cb98-a804-4ac2-83cf-f793203ecf91,Anthony Berger,kimamanda@example.net,755.645.8112,b1408c1a-6bb3-4d62-ba68-087e1ae1041c,language,3,87.56,4054 Stephen Stravenue Suite 584,Melissaville,IL,06918,United States,2025-01-19T16:37:42,Processing,148.26
e5b441bc-730b-4a2b-9e47-d4f0f03aa8cd,Michael Lucas,websterchristina@example.org,873-250-5399,52a334ad-4521-459e-b829-687863a731b5,million,5,74.92,0889 Debra Field Suite 149,East Jenniferland,PA,30946,United States,2025-02-05T23:00:15,Processing,206.76
bc322e5b-1303-4ed0-b4c6-74309f18f82e,Susan Martinez,maydebra@example.net,+1-678-301-8209x0636,c7f976b8-c142-4b63-a0ea-71d206aedf64,itself,6,81.49,907 Oconnell Curve Apt. 790,Milesland,IL,75799,United States,2025-02-08T11:56:17,Processing,389.89
5990f55c-1627-4ad2-8d84-fecab960b7da,Gabriel Hall,sharonoliver@example.com,702.782.2883x47979,140cf4c6-77d6-4678-8297-f5bd05d089f0,energy,7,80.18,3445 Patricia Forges,West Katherinefort,OH,08178,United States,2025-02-02T11:46:58,Processing,382.12
ff8421eb-d346-44c2-a234-7da79003f1e6,Sheila Rosario,kevinparsons@example.org,+1-419-912-8252x69319,b456e58a-9695-453a-8243-4869b47ee700,reveal,7,41.23,06892 Stewart Fort Apt. 511,Stevenburgh,DE,35072,United States,2025-01-25T13:05:54,Processing,87.65
54a0bb33-a3f8-4627-9de0-e08cf1ffdaa5,William Bentley,juliethompson@example.org,729-656-7178,bfb05d5c-8903-400b-890c-aae4cf0630e3,respond,8,58.67,8517 Baker Springs,West Heatherport,ID,24726,United States,2025-01-19T19:41:57,Processing,487.62
f5cb6420-bce7-4499-ae65-18bfbbdb3db7,Douglas Gomez,sara32@example.com,001-245-292-3455x398,18b5305a-e7fb-4a3a-9867-001636968e6f,man,9,81.55,5027 Stephen Court Apt. 332,Lake Donaldfurt,AS,62453,United States,2025-03-09T02:40:58,Processing,419.42
169f00a7-cc46-46ef-a930-6febf7257a97,Christopher Brewer,sandrageorge@example.net,595.472.3525x3084,6a7fa423-5c85-4133-97e1-16ec01045800,one,8,15.96,4585 Luis Pass Apt. 362,North Sara,IA,49128,United States,2025-03-04T16:38:00,Processing,414.04
680aefda-61bc-4fb5-a9bd-5fa9ef5803a3,George Hurst,dlawson@example.net,(880)386-0378,7a2d35bb-813a-4a61-85ce-6001eb03b60e,family,8,12.61,906 Timothy Isle Suite 411,Lawrencestad,FL,32933,United States,2025-01-14T03:01:29,Processing,404.18
52df8e9c-810f-4c18-b619-6d6657daf2cd,John Hill,martin22@example.net,(523)493-8887,0a8cecfe-102f-48f6-b4b4-894963b9129a,raise,9,95.82,409 Huff Estates,Port Richard,MP,85309,United States,2025-01-22T19:07:22,Processing,230.27
a8ca6cad-2003-43f1-be8d-4977014e1c78,Marie Hernandez,franceshughes@example.net,(424)435-0149x0458,b206fec8-a837-402e-82dd-eb0456643d9c,boy,2,98.87,354 Page Ford,New Anthony,NY,02176,United States,2025-02-28T14:50:36,Processing,154.82
ba89197d-b2b0-408a-a14b-f5be660685eb,Mr. Adam Vega MD,joan45@example.org,355.663.8712x45309,f6ecfb6b-119a-410b-9d50-fb0d6ad7dfb9,important,9,14.0,10675 Sherri Rapids,New Jessica,FL,17272,United States,2025-02-15T06:13:59,Processing,308.35
